order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
c7f80975-21f2-4852-b4dd-6b3bb2881729,0a570207-0f70-467f-bbeb-44a0a60a9a25,2024-08-15T10:16,3,67.59,Online,Completed
447a3c88-a8ee-4162-9721-84768f7f45dd,fbe227d7-6d32-4407-9783-7fdac983e55f,2025-03-09T10:16,5,117.50,Card,Completed
9512d500-25ef-4ba1-84c4-8346fda41ac7,6bd388d4-5636-450b-bacd-55bdcb769bab,2025-03-05T10:16,7,43.12,Online,Cancelled
e1923228-76c1-4a77-af22-2526daad5164,4f6ae324-5b6d-47d6-a86d-26ec6fbe1e0e,2024-02-05T10:16,4,65.84,Cash,Pending
712e44ad-b63e-4ce1-9cdf-b43e8f930a90,0b2a0e9a-e050-4380-b607-57adcbbf59d4,2025-09-10T10:16,7,64.68,Card,Cancelled
b4f945ad-7708-4074-a5aa-cff9870b9bd4,b03f75c1-655f-4480-a2bf-1a0af806e96e,2023-12-14T10:16,9,126.18,Cash,Pending
a90f21bc-592f-4337-b6c0-365d18c02e00,5f6e51da-5f01-4c9a-85dd-7d50ef37e5d7,2024-03-06T10:16,5,125.00,Card,Cancelled
7792ed06-83d5-4556-bfd0-d7c6d2ef1571,3e97fc93-73a7-45e0-9888-f7a03ee258a7,2024-09-10T10:16,5,83.45,Card,Pending
8a97075f-d012-4d8d-90fc-a95542934e26,0e0d5f13-edd5-4ab0-9ddd-3df111bedc5a,2024-07-05T10:16,6,120.90,Card,Cancelled
ba107463-281f-46a3-b93d-d3e84f8e4584,e38afcd9-9e08-47ba-bc92-5ebb4bc271eb,2025-02-02T10:16,6,68.46,Cash,Completed
7b028710-52c8-40a0-ab3c-d73e0784cd86,953417c6-cd52-45e9-9ca0-bb450653c934,2025-06-24T10:16,4,65.28,Card,Pending
e9bb4f57-f67b-40bf-a969-01328b2bf2bb,93cdeef1-3fc3-4a63-a275-0ae87ae6b335,2024-08-05T10:16,2,35.22,Cash,Pending
