order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
16c259d6-2ccb-4402-814c-b41382eed994,3910ab11-8758-4a4f-8a9b-c4f5df7413c4,2025-02-15T10:16,9,172.17,Online,Pending
8854a5b5-527a-44cf-8546-3691d6ee58cd,ec3490d2-e8da-47ee-ae12-0ca0b1d7a2bb,2024-07-20T10:16,2,43.42,Card,Cancelled
61b09cf6-7623-4227-acd1-eb76d3486011,6e6d2c67-f7fb-4a98-8f9a-4822259b25c4,2025-06-09T10:16,3,46.50,Online,Completed
bc702074-c274-4687-b4e2-33c7169c43c1,1a48aa9a-def3-481d-922a-94300aa97309,2024-11-18T10:16,8,150.40,Online,Completed
28a42755-3aaf-4ecd-bae9-20cda9c1bd93,4739f27f-7a96-4d52-83ae-0c6fd4c8c606,2025-07-09T10:16,9,84.60,Card,Cancelled
8d19c0bb-06e8-4c22-8eaa-2a9f4505a71e,00d7ae70-0f46-4453-963c-4ab2a3d29314,2024-11-18T10:16,9,128.79,Card,Completed
93d641fe-83c1-4e32-859e-65294a150299,4739f27f-7a96-4d52-83ae-0c6fd4c8c606,2024-09-06T10:16,2,16.44,Cash,Completed
76537f25-d729-4efc-9585-c1aef66eba96,428424b7-1f94-496a-8b7a-497ce177d32c,2024-06-07T10:16,2,29.60,Cash,Cancelled
4a424dc4-0c51-4adb-8b1a-c04019513090,8e1bbe6c-7b75-46dc-8ca1-0b1664cd6ae4,2025-05-26T10:16,6,106.50,Card,Completed
3da3e032-44c4-43b4-a38e-cb8adaaa3e72,56a75a3e-a944-4147-8cba-f1024726993f,2025-05-06T10:16,2,57.94,Online,Pending
bf7ec106-db96-4a5b-846a-5bdc267a7a49,f6c35464-33dd-44a7-bf84-071f2e427045,2025-03-28T10:16,5,127.40,Cash,Completed
9cc73087-fbc1-4e7d-96e9-0a8836097144,964d337f-acd5-4ca2-8843-9be3f2eb60fc,2025-05-08T10:16,2,53.54,Cash,Cancelled
5ab483db-acb3-486f-8a33-7605cc5cb90b,77ca464a-fe0d-4dcc-8f08-3eb2f7b64f76,2024-03-10T10:16,3,72.66,Card,Completed
5dc88e5e-5174-4f52-8cc6-4dc3158ea825,e119f98a-df63-41dc-8e01-bb49ca2dc724,2024-01-05T10:16,4,119.04,Online,Completed
ac08bea1-77d0-4a8d-8921-3b0317b980bd,d5cfb1a3-ce2f-4aff-ab4c-50e0c5426af1,2025-09-13T10:16,2,36.52,Cash,Cancelled
18feb33d-c102-4d6a-a422-56e6641b3043,26d032f1-9fe9-487a-987a-a8be14e1db05,2025-06-18T10:16,7,151.48,Cash,Pending
4ad3ad97-1e90-4cb7-a45f-d99345cb899f,9c53f3f8-5b22-4d77-bd76-cfa6c70e443c,2025-04-19T10:16,3,70.11,Online,Pending
71114e93-54af-4f39-ac42-d3a4f85514d0,77ca464a-fe0d-4dcc-8f08-3eb2f7b64f76,2024-04-17T10:16,5,103.40,Card,Pending
ab95a7d8-6d49-4c08-a3f8-a16eac413a54,ba5d9947-b043-4aca-8ee0-6b77895cf8e8,2024-11-06T10:16,6,87.72,Cash,Pending
3a877f36-1812-43d3-8981-5523f219f9ff,0130fcd4-a6cf-4a72-8400-7bcae1abce34,2024-05-05T10:16,4,57.60,Online,Completed
e690facd-8001-4a04-b556-1f3daee48111,f90cf3ca-e2d0-4129-bc7a-e8a2b80880da,2024-10-18T10:16,7,53.13,Card,Completed
4b7507e6-3ebc-4449-9fc0-cd7336f71935,c3ffc43c-0c11-40fa-9824-f234161741d0,2024-10-02T10:16,8,159.04,Cash,Pending
059b6448-9d23-424d-8356-2735674ba2cf,b0d737cd-ec4b-4a88-aa81-d012ef3fb719,2024-10-04T10:16,7,130.34,Cash,Pending
a28052c6-7ca0-4841-ba59-17a964157a9f,000f9c8f-2fc7-4346-844d-c04f10751265,2024-09-18T10:16,1,23.88,Card,Completed
20e83276-7e98-498d-8a38-61d75683c223,e6e1db85-f8ba-4264-9c9a-520ecda4bc4c,2025-10-11T10:16,9,69.75,Cash,Completed
118efb2a-d0dc-4b69-b8f7-b955054712a6,c0d74d86-5c5b-481d-b8e3-61eeb9c77255,2025-10-20T10:16,8,148.56,Online,Cancelled
786f653a-6b08-4801-9703-f2460b9217ec,c9dcc28a-ae5f-477c-ae7e-72d94129f449,2024-09-05T10:16,6,99.90,Online,Completed
48c7da6e-4ce0-4e10-9d0f-dfc3da37dc09,62a2bfef-ca4a-4dec-90ea-bf15ea1880d2,2025-04-08T10:16,2,26.56,Card,Cancelled
eb5fa9bc-becf-4dd9-b757-0aa715586eb0,1eeb9c5f-5b7a-47af-b4f1-5a50d9d1089c,2023-12-31T10:16,1,21.07,Card,Cancelled
b66f753d-f612-4ac7-ba53-9bc73511bc6c,6f61ca8e-51a1-48e0-abfa-88326e713e34,2024-08-06T10:16,4,21.08,Online,Cancelled
39f3d5f4-dfd6-4acb-a4a8-1b3adc697a51,8113211c-bdc3-4bb0-94d9-3fd3871f3005,2024-11-11T10:16,2,33.96,Online,Completed
3f476b93-0bad-4f75-a7e9-253da87c32dd,7c991f43-c18b-4404-8826-97691b0dc00c,2025-07-18T10:16,2,10.62,Online,Cancelled
e06ac98e-1907-4818-88d9-290075a81b58,b014b56e-3263-4b63-8430-46e00bc5ea77,2024-04-28T10:16,3,46.92,Cash,Completed
74d42fce-501e-43f8-bfcc-7aad083d6ce1,6b1178fc-1745-401d-88da-3903c243ebe9,2023-11-20T10:16,2,27.86,Online,Completed
7dfc5f1d-bf0f-4eb9-8182-4fdaf667d463,b6c26110-1b77-4777-8c79-c69ec19b66df,2025-08-21T10:16,1,8.30,Cash,Completed
