order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
f6639870-3606-4d87-a7de-4d2ff60cac87,cb8747c7-32ca-4b6b-868d-13ab01d953ec,2025-10-20T10:16,2,36.74,Online,Cancelled
48e2327c-78f6-49e3-8a50-a9cda4fb4c26,e886c155-0dae-4b36-88f5-a86fa474d1f6,2025-10-24T10:16,3,76.89,Card,Cancelled
b1a4a78d-3a0e-4efa-bf08-b2968631919f,92da274a-bea2-490a-bb52-196c46fa8487,2023-12-30T10:16,4,69.16,Cash,Cancelled
93d41474-a279-4bed-a7e6-514b59bd0d37,f0a6a958-e434-41bf-a830-dffa55a34db5,2025-04-21T10:16,3,67.86,Online,Pending
4d4301b8-bdee-4232-9e80-1b4cdfe61e06,ada8704c-2784-4d70-84da-10078407d2c8,2024-03-10T10:16,5,106.90,Online,Cancelled
33a072d7-45b8-4e95-b70c-828d8e5f8d7f,67c276b0-7be6-4f3c-bf86-c342095c8112,2024-04-17T10:16,5,130.40,Card,Cancelled
a688723e-945c-472e-8069-612be8cbc039,bb6ceda0-3f7a-4dfa-9862-41a88dd468b2,2025-03-30T10:16,5,61.70,Cash,Completed
860065a3-a581-4e88-9bfa-23eb46bb30f5,0d463f72-c3a1-4a2b-8d0d-1721a0d1a06b,2025-09-27T10:16,4,59.64,Card,Completed
2636be85-6c32-4e5b-8161-9e34a31dafba,8f7f530b-bb30-4a05-b437-744ed30af54f,2024-11-18T10:16,9,176.49,Cash,Cancelled
57cf9113-9b66-43b4-9224-4579bc520a32,e7991221-0de0-4ef8-aa9c-ca3b59197059,2025-01-04T10:16,2,27.58,Online,Cancelled
2ca4a0e7-84a8-47f2-bfde-4a21bae085af,9fa382f0-8393-48db-ad30-43c953282401,2025-05-15T10:16,7,55.16,Online,Pending
71765fad-d5dc-42f1-9bf3-d4af0bbc107a,14eace30-1ac2-411e-8eef-98e8f32a87fb,2024-12-26T10:16,1,28.86,Card,Cancelled
e55e9e20-73d1-47cf-8d13-6aed17871f7b,ef7fad1f-a86f-4ee1-95b4-ce1f339f0fa5,2024-03-19T10:16,3,45.84,Cash,Pending
83eafcda-6e39-416f-a229-7330d2ebfa96,a190f67b-21df-46bc-8164-46bdfa00af85,2025-02-06T10:16,6,80.52,Card,Pending
2d304869-62de-41cd-8c00-27f83c798e4a,05ccd8a5-ea5f-4353-bd1e-3022152b0685,2024-05-10T10:16,3,32.94,Cash,Pending
e5776244-365e-407f-ab76-9bd115cbbce6,1407e9cf-22c9-4137-a2fe-cc12dc038235,2023-11-14T10:16,8,143.04,Cash,Completed
2f49897b-dba6-4e2b-b689-d8700b890da8,8113211c-bdc3-4bb0-94d9-3fd3871f3005,2025-10-08T10:16,8,194.72,Cash,Pending
07ec336b-d105-4d39-b28b-b98e3ef2dbc6,6c6a3b10-9747-4dca-a041-4edc22d147b0,2025-02-04T10:16,7,125.65,Cash,Cancelled
1821e5a9-4d5a-4683-9a6a-94a9a85c43c1,73a2b03c-2dca-486e-8ebc-c4d6bb68a8c6,2024-03-24T10:16,9,120.96,Cash,Completed
f7ad9818-7ba8-4ab4-b94e-aff47b25931d,e38afcd9-9e08-47ba-bc92-5ebb4bc271eb,2024-06-12T10:16,2,47.84,Cash,Cancelled
561aa70b-650c-498c-910a-72fa8a96b8b8,4739f27f-7a96-4d52-83ae-0c6fd4c8c606,2025-09-21T10:16,8,224.00,Card,Completed
6bfda854-5e47-48c6-86f8-c7828df6d7b3,4e44f26d-5455-405b-8fdb-63ab8b739ecf,2024-10-22T10:16,8,204.24,Card,Pending
5c2926ea-53a0-479e-a768-66f403c638c6,89d26a00-0fde-4c03-8430-b06f6bc3f33a,2024-09-06T10:16,6,64.20,Online,Cancelled
045be417-cf02-4232-b7ec-85d602c6d563,bb6ceda0-3f7a-4dfa-9862-41a88dd468b2,2024-04-04T10:16,8,168.00,Cash,Cancelled
a783f517-a2a9-4dd4-9e3c-37e52b59f401,935ebde1-5945-4673-886e-1a7a12cc2d4e,2024-10-24T10:16,9,241.11,Online,Completed
689ce967-bb30-4058-8ac1-459f279a90b6,e38afcd9-9e08-47ba-bc92-5ebb4bc271eb,2023-12-09T10:16,4,59.00,Cash,Completed
75139ea8-bf7e-4b40-a42b-067243708ae7,0a15d43b-8f6b-444a-bef2-ffbddfdbd16f,2025-04-05T10:16,4,29.48,Card,Pending
a76472a8-2e07-480c-adb0-08d9b0f52778,205ea7f7-e714-45b8-a083-11247ff702a1,2025-06-11T10:16,4,33.68,Card,Cancelled
bb7209c1-c4eb-447a-9a40-59b76ac86bce,0fcf4084-ea31-49f8-99f9-9bf8c8b0c16b,2024-12-10T10:16,4,79.04,Card,Cancelled
43b9cc55-2f4c-443f-8f0f-53d898cef62a,d87f31d7-79ef-4c17-856e-142e791b04da,2025-01-25T10:16,7,209.09,Online,Completed
5d9de953-6f88-4018-8bc1-d081d2adb489,6f61ca8e-51a1-48e0-abfa-88326e713e34,2025-01-25T10:16,9,177.03,Card,Completed
4e55e883-bec3-4274-8dbe-d4b3fc06da81,8b115a34-224b-453c-be69-b53a7445b466,2025-06-26T10:16,3,61.68,Cash,Pending
0266c681-f7d2-4e44-9474-dacad7b6d5ff,bfa3444b-2be9-46be-b944-720d86a59770,2025-07-20T10:16,5,138.50,Card,Cancelled
