order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
6a407880-c725-4662-a5ca-5f953ce20687,0a5bd884-b432-4ce5-b14e-44b4aedd4c0f,2025-08-11T10:16,3,53.04,Card,Cancelled
750ae197-9512-4425-84b4-3ea568211435,b047b369-02d0-4f25-9af0-f1e883228863,2024-10-15T10:16,7,97.72,Card,Completed
5b92a633-8450-4ad0-8e55-7c4ac1bbc2b1,c3ffc43c-0c11-40fa-9824-f234161741d0,2024-05-09T10:16,3,30.45,Online,Completed
f238202a-4044-458d-b8b2-6b225164cf79,89d26a00-0fde-4c03-8430-b06f6bc3f33a,2025-06-26T10:16,7,115.22,Online,Pending
3c74986d-fdd9-4149-a911-f8d9331b6849,795088d7-d227-422e-ad8c-f048bde0675e,2024-06-30T10:16,4,53.60,Cash,Cancelled
d4fa9144-c736-4de5-a318-caf075e52a85,a190f67b-21df-46bc-8164-46bdfa00af85,2025-07-06T10:16,7,108.78,Cash,Pending
8ff65867-f30b-49cf-875f-70f0afdccc2e,f0a6a958-e434-41bf-a830-dffa55a34db5,2024-10-31T10:16,7,88.55,Online,Pending
98aea8c3-c85e-4657-9c75-286c88f6badf,dcfb3d05-846d-4915-99f3-ebbc7559d972,2025-08-22T10:16,6,119.70,Cash,Pending
aac46aee-f266-4e97-95d0-f687f0964b10,36b880b0-e9bd-4c0b-8f1c-32018f6c758a,2024-12-24T10:16,3,84.15,Online,Completed
c785c3b4-eb56-4fa0-8473-d83b6a81fd65,e85d0261-2d97-4475-a749-363ec9040a74,2024-06-28T10:16,4,89.80,Cash,Cancelled
28fd9c24-5ad4-4a94-972a-282ffd4110fc,36b880b0-e9bd-4c0b-8f1c-32018f6c758a,2025-10-12T10:16,4,28.80,Card,Pending
f8568cd7-6a00-480c-812e-2e9e97b587d7,d33bbfcd-a2ca-4e80-8a1c-65223f061e7e,2024-10-22T10:16,5,106.90,Cash,Completed
1439fd2b-2e75-4152-9e8d-55a860622567,b04ce307-2d1f-4214-b023-d8f4379041a1,2024-02-29T10:16,8,171.04,Cash,Cancelled
67f378bf-f5f6-4162-a13c-566b7d588ca6,52c87fd9-fdf0-4256-b929-6153ad24a0ac,2025-05-20T10:16,7,206.64,Cash,Pending
db1ef7b0-28c2-4619-9020-78832afcc72f,c5817fdc-a4dc-4879-b957-30cfda62016b,2024-07-13T10:16,8,112.16,Cash,Pending
73ed1acc-c704-49cb-a495-a062bdbb0e7d,fbe227d7-6d32-4407-9783-7fdac983e55f,2025-01-19T10:16,2,12.58,Card,Cancelled
b2d5db2d-59aa-44ba-8048-3aebadb9c04b,3e97fc93-73a7-45e0-9888-f7a03ee258a7,2025-05-02T10:16,9,252.09,Card,Cancelled
7d8c5d63-b1f1-4a89-9a00-e4b0a732a7f6,14eace30-1ac2-411e-8eef-98e8f32a87fb,2024-02-06T10:16,1,7.92,Cash,Completed
67b5737d-d1a7-4042-91c1-a945e9889afa,4739f27f-7a96-4d52-83ae-0c6fd4c8c606,2024-03-09T10:16,5,40.30,Cash,Cancelled
312ab153-fdea-4292-afbb-a1c6fd008685,53db1213-7316-47bb-9099-c1def0e3c96b,2023-12-19T10:16,9,239.13,Online,Pending
768e7333-8649-49ab-8597-48b00b473c34,77ca464a-fe0d-4dcc-8f08-3eb2f7b64f76,2024-03-01T10:16,6,133.74,Card,Cancelled
6357bd06-1108-4ea8-a10c-f6be38504838,caca465c-e9f2-4add-91b5-24c70595e321,2025-01-09T10:16,7,43.47,Online,Pending
f318fbc6-be93-4635-9400-b73e0a08f270,39cb44e2-a541-4b98-bc0b-db5f31cf8710,2024-12-08T10:16,2,17.70,Online,Completed
24ef3772-c8bc-4e2c-8917-844704bbeaa7,c5817fdc-a4dc-4879-b957-30cfda62016b,2024-05-03T10:16,1,24.93,Online,Pending
71f3d184-b7d8-4f47-b74d-f277465a031d,f0a6a958-e434-41bf-a830-dffa55a34db5,2025-04-16T10:16,9,83.34,Online,Completed
e48b755a-c81c-49f6-b631-c2c79ea86d76,4e44f26d-5455-405b-8fdb-63ab8b739ecf,2024-01-27T10:16,5,66.95,Cash,Cancelled
16d31681-c1e9-4aad-9148-c5b23d0facf7,6aaabc79-3d35-410f-bb96-f86a3930d0ff,2024-02-28T10:16,3,47.88,Cash,Cancelled
4ac7001c-11a6-4e0b-aee7-39acd33ec47c,a5ffc907-be77-43e6-8694-4a0bf09bd3fb,2024-05-20T10:16,3,34.17,Card,Pending
181f398c-6a89-4959-8f07-28cf17e007e8,b04ce307-2d1f-4214-b023-d8f4379041a1,2024-09-14T10:16,5,84.30,Online,Completed
a05265b8-c082-420d-b9f2-81bad408b537,60cd80b6-3967-4dae-b4df-adc7b5644971,2024-12-14T10:16,4,20.40,Card,Pending
94dd1e9b-380f-44b4-8462-20cde45e4d78,49af098b-bf79-4643-8e49-739ea932d38b,2024-12-16T10:16,7,110.11,Online,Cancelled
785ae940-8752-48f5-901b-272da986b501,27e45431-1333-4ffd-a0c8-be56ffdc5d4e,2025-04-01T10:16,2,18.52,Cash,Completed
29f3eec5-6f16-451e-83ad-67691a23d33a,14eace30-1ac2-411e-8eef-98e8f32a87fb,2024-05-08T10:16,3,67.44,Cash,Completed
3762e23a-9c34-411c-acb4-6f48d8b5ef74,3dcaabe3-78c9-4d88-bed5-56ca7ceea07c,2024-04-12T10:16,9,197.64,Online,Cancelled
1c741f0b-987b-487d-9edf-b58db6761499,428424b7-1f94-496a-8b7a-497ce177d32c,2025-07-25T10:16,1,5.43,Cash,Completed
275bedee-19e5-4305-8769-6e0966cb102f,5eb75bc0-d5fa-4209-9d42-7767f3f0585b,2024-04-15T10:16,3,84.84,Online,Pending
f0175c12-c2db-4ec8-9685-8957b13c4481,4f6ae324-5b6d-47d6-a86d-26ec6fbe1e0e,2025-06-12T10:16,4,73.00,Online,Cancelled
65e3e173-4953-46e0-b9a3-1c6ba944947d,f543de06-e341-4de2-95ab-ca0fd3ee51fe,2024-01-26T10:16,2,42.02,Card,Cancelled
a2c087f3-8288-4231-b3e0-23cb5f164ee8,bb9edfa8-17f7-4f6f-8e3b-616693a298b1,2024-04-05T10:16,3,51.78,Cash,Completed
