order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
2a4b3133-5bde-47fc-a5dc-60c407bcb0cf,7a2e5fa5-096b-4701-8ce6-7a3db39bf8eb,2025-08-07T10:16,1,14.98,Card,Cancelled
ed986db2-11b8-412c-a253-855a2680f91e,6bd388d4-5636-450b-bacd-55bdcb769bab,2025-07-20T10:16,6,101.94,Card,Cancelled
1d2fca2a-f34b-4805-9a70-a78928a0e0f8,8b115a34-224b-453c-be69-b53a7445b466,2024-11-11T10:16,2,42.68,Card,Cancelled
47810322-869d-4af5-b481-7cc5035e446c,8b546c63-5406-493d-bc69-cfb594b38267,2025-02-23T10:16,3,50.34,Card,Completed
ea255a45-d1dd-4479-b12d-7cb9f1bb973f,b6c26110-1b77-4777-8c79-c69ec19b66df,2025-08-09T10:16,7,128.80,Online,Cancelled
dea09952-ac1d-438c-9f73-195ba3fa42d5,b6c26110-1b77-4777-8c79-c69ec19b66df,2024-04-28T10:16,2,41.10,Card,Cancelled
2409a66f-b258-476b-a992-a76cf8f534d7,9305d562-2505-493d-8ed8-3fb721c8f491,2025-06-05T10:16,9,196.47,Card,Pending
42fe72d1-b303-44a4-a657-5777e8b580c7,bc58b12c-65c4-4f21-89ef-3e492a22ef7c,2025-07-06T10:16,6,151.14,Online,Cancelled
64cbdc63-d836-40ae-b092-60873ab127d7,cd50913f-8c99-4253-9134-0cf5fe5f300f,2024-03-12T10:16,1,24.16,Online,Cancelled
ae31e17a-5617-4cea-bf3d-b69911989e72,2c6dafc9-06cc-4b3d-8b8d-12aae0644c58,2024-08-28T10:16,6,123.42,Cash,Completed
5fa7e10e-2ce7-47ef-a393-b1ace1a01470,4717d2a3-4b2a-44f1-b960-a2b73e2d23fd,2025-04-04T10:16,6,38.52,Card,Pending
8fa354b2-f0f4-4664-b5e6-67e82c204a5f,6aaabc79-3d35-410f-bb96-f86a3930d0ff,2023-12-31T10:16,1,18.27,Cash,Pending
9e90fc76-3f5b-4aa2-a239-475aa9fcc260,14eace30-1ac2-411e-8eef-98e8f32a87fb,2023-12-16T10:16,1,20.30,Card,Completed
f885ad71-c57c-4e79-9663-aaf89d44319f,6bd388d4-5636-450b-bacd-55bdcb769bab,2024-04-07T10:16,4,82.20,Card,Cancelled
f3ce1f87-e99f-48b8-ac34-6000e11d8e29,e119f98a-df63-41dc-8e01-bb49ca2dc724,2024-01-31T10:16,6,36.60,Online,Pending
4ea4bf80-2f80-480b-bf90-5db53f43932b,b03f75c1-655f-4480-a2bf-1a0af806e96e,2025-04-24T10:16,8,167.92,Cash,Pending
0a07c2cc-923f-475d-8223-1e10b651d23c,6bd388d4-5636-450b-bacd-55bdcb769bab,2025-06-16T10:16,4,58.40,Online,Pending
bc7bfad4-3c56-4676-84f1-e7c3b72deb61,ceafdb2a-788d-48e0-acdd-bd533a2e7ab6,2024-11-25T10:16,8,82.64,Cash,Pending
3886e563-1849-4449-b6f5-e187c7adee22,bb6bf39c-f455-4e08-a59e-1bdaaa91d4aa,2023-11-26T10:16,7,43.12,Card,Cancelled
4f9355f4-5228-49dc-9f84-99f0d0bce1af,f067e21d-d1d4-4e87-9cae-9753f5f9ccb6,2024-11-09T10:16,9,58.68,Card,Pending
6a62435b-a289-4cce-b479-05db434a3887,103fcba5-5588-45a5-9fe0-6ac948d3860e,2024-05-02T10:16,7,151.27,Online,Pending
b1c2cbf7-2eac-440a-b817-fcfc95e7e26a,cd50913f-8c99-4253-9134-0cf5fe5f300f,2025-01-13T10:16,8,84.24,Online,Cancelled
b3636451-002c-4f32-bedf-7f6ec4b24aef,49af098b-bf79-4643-8e49-739ea932d38b,2025-11-09T10:16,5,51.45,Cash,Cancelled
a97860ad-91f1-4cf6-9fed-42d0362a4e9f,1a31c678-d420-495a-aff3-0f1609514e1e,2024-03-18T10:16,7,111.58,Cash,Cancelled
62684a21-5ce7-4061-9951-db2b39395112,0a15d43b-8f6b-444a-bef2-ffbddfdbd16f,2025-09-15T10:16,5,85.55,Online,Pending
0d96b90b-65a4-423b-8312-d1a3f7002f91,1233cc27-7567-48e0-8dd2-6b0019506c2f,2025-06-23T10:16,6,141.42,Online,Cancelled
235819bf-94be-4546-a2c1-fc8b619c46e5,050d9901-1cb5-413a-9c31-282028f863c1,2025-05-27T10:16,2,26.50,Cash,Pending
fdcec74e-1b47-4a37-bc2a-96f9cf174e63,2ca088cd-c6c6-4e60-a1a4-d2990ee21b12,2024-03-27T10:16,1,20.90,Online,Pending
cbac6963-6d8b-40ce-97b2-ff899ec1d69c,f543de06-e341-4de2-95ab-ca0fd3ee51fe,2024-06-22T10:16,7,143.36,Online,Pending
2123c903-0f58-48a0-b1e0-9dbf60779dbf,65b2c0ea-6192-47fc-9286-2c1dd3ecefb1,2025-09-24T10:16,1,21.89,Cash,Cancelled
5b1f3148-d239-449e-a288-13c0a0c6f2d2,52f5634d-de98-4543-8a1e-cbf1e2d0242f,2024-10-18T10:16,9,247.41,Cash,Cancelled
4d0e78a6-df75-4285-8373-def971217843,ceafdb2a-788d-48e0-acdd-bd533a2e7ab6,2023-12-04T10:16,8,216.08,Cash,Cancelled
5fdc25b8-f46a-440e-840e-452ceaba9995,23650eb4-f98d-45a3-a90b-a378f03d469d,2024-01-19T10:16,9,215.01,Cash,Completed
a6b2b313-5614-4689-94ce-58a1423505d7,a5ffc907-be77-43e6-8694-4a0bf09bd3fb,2024-11-15T10:16,2,52.04,Cash,Cancelled
4313218c-dea4-4c27-8829-79f851b4aef1,92da274a-bea2-490a-bb52-196c46fa8487,2025-05-12T10:16,1,18.81,Cash,Pending
7ca25b67-64b6-4a3d-9536-dfedd6e41a50,d3f641e5-b8b5-4f5f-9155-7768df2033e8,2024-05-11T10:16,9,257.58,Cash,Cancelled
159b36e7-c966-4c66-b280-59cc2df3fed8,058b9c75-b72f-4594-80d2-e41194ff7672,2025-07-09T10:16,7,44.94,Cash,Cancelled
bd7d1d11-c03c-47ac-96eb-1762ecadaa70,71f17b36-2c37-4cfa-bf8a-894fa94c0e9b,2025-08-24T10:16,1,18.36,Cash,Completed
fc76f6f5-8a8a-4c4c-84e5-b20faef099cf,0a570207-0f70-467f-bbeb-44a0a60a9a25,2025-11-05T10:16,7,148.05,Online,Completed
682039ca-0966-4bb0-88cb-aca840ea041c,a190f67b-21df-46bc-8164-46bdfa00af85,2024-07-20T10:16,3,55.92,Card,Cancelled
4535322f-4876-4a66-b519-ecc8d77e54a7,b03f75c1-655f-4480-a2bf-1a0af806e96e,2025-01-29T10:16,1,29.97,Online,Completed
601853c9-faef-4c7f-8c16-af5b07e74df8,69446e90-4237-4410-ab55-e011eb04cce0,2025-05-07T10:16,4,80.20,Online,Completed
a97da8fe-30be-4ed5-8322-7cb7d4d7ea8e,e12c3d24-86c8-474f-b86b-370df36adbfe,2024-01-27T10:16,9,167.67,Card,Pending
77806eff-5e54-44f7-90d1-3a37a0b601e8,5f6e51da-5f01-4c9a-85dd-7d50ef37e5d7,2024-12-13T10:16,7,87.36,Card,Completed
90200e42-1446-4323-87e0-5915ad65adcc,bf0de251-90d7-423c-8b31-48df1a89964f,2024-11-02T10:16,7,175.42,Card,Completed
3d120253-0afc-4684-bc57-554e6a33cc66,caad7924-4bc5-4f85-9662-11ca261e3c87,2024-01-21T10:16,9,45.54,Card,Pending
6a1ec7e6-a592-443a-b29d-48e25bfe4895,ecf1ffb0-ac00-4968-87ea-8beef4ace55a,2025-07-10T10:16,1,12.75,Cash,Completed
ff33d357-d34e-47a8-aec1-fc2579149d88,365c90d0-a590-4209-9401-2ce55af5ed98,2024-07-12T10:16,2,50.98,Online,Completed
c3148dbe-a9da-4c9e-b1c1-7890e7588b4f,0130fcd4-a6cf-4a72-8400-7bcae1abce34,2024-09-09T10:16,4,49.84,Card,Pending
fa7102a3-8ac9-4cb6-9dab-7bede5fc58fa,6c6a3b10-9747-4dca-a041-4edc22d147b0,2024-02-24T10:16,4,38.64,Card,Cancelled
305ad1bc-98cf-452e-aeaa-3422a0526af3,050d9901-1cb5-413a-9c31-282028f863c1,2023-12-12T10:16,9,85.95,Online,Cancelled
8c8901a2-3df8-4167-a9ab-04b0b42baf4c,ff4db0d8-e809-46e8-9ae0-78ffee4902d9,2024-06-13T10:16,7,126.56,Cash,Cancelled
593f0f90-95d2-4a69-815c-315cd8e49020,0df3bae1-6384-4856-aa27-aef9f6c48b75,2024-09-25T10:16,6,105.78,Card,Cancelled
b33fc499-9186-4760-a000-8d24b9a09bc8,9c53f3f8-5b22-4d77-bd76-cfa6c70e443c,2025-10-10T10:16,8,99.20,Cash,Completed
da69729c-ae11-49c6-ad6a-ecced512810a,02c65c06-56ad-4670-b8e2-10ab417c7154,2024-07-05T10:16,8,108.72,Card,Completed
67096f2e-b0f1-4761-8bae-44e5d7a352d1,515fe1d2-d33a-4b9d-8c19-07e0cbe81a9a,2023-12-21T10:16,5,141.20,Card,Pending
6dc14f90-d092-4ef9-9c0c-74fdb40149e6,d33bbfcd-a2ca-4e80-8a1c-65223f061e7e,2024-05-26T10:16,7,106.89,Card,Completed
84a76211-1a8d-460c-9ea2-fd4464ff7f12,21edfc22-3f73-4335-a774-3cf78ab65e86,2024-04-19T10:16,1,11.34,Card,Pending
4c82d767-8311-4ef1-8a06-9902f490fc72,2c6dafc9-06cc-4b3d-8b8d-12aae0644c58,2024-02-19T10:16,2,11.50,Card,Completed
a0430c98-63bc-4c2d-ab8e-8abb96127f80,89d26a00-0fde-4c03-8430-b06f6bc3f33a,2025-02-15T10:16,3,85.71,Card,Pending
023aab7a-ca3e-4061-8611-df001a080913,bb6bf39c-f455-4e08-a59e-1bdaaa91d4aa,2025-07-12T10:16,4,79.68,Online,Pending
9a2adae5-23f0-498e-9314-0f873caf97c2,bb9edfa8-17f7-4f6f-8e3b-616693a298b1,2025-09-06T10:16,9,227.88,Card,Completed
