order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
e3a85d4a-972b-4ec6-8fe0-ce7387691ff9,bf0de251-90d7-423c-8b31-48df1a89964f,2025-06-27T10:16,2,59.54,Card,Pending
a677a518-6f86-4e3f-abe6-3ff800e9d44f,bb6bf39c-f455-4e08-a59e-1bdaaa91d4aa,2025-03-16T10:16,8,84.64,Card,Cancelled
a2416cca-6e27-4235-8485-63c4850ffe2d,73a2b03c-2dca-486e-8ebc-c4d6bb68a8c6,2025-01-02T10:16,5,143.50,Cash,Pending
b993eb67-6cbf-4928-bed3-42aaff2ea990,c5817fdc-a4dc-4879-b957-30cfda62016b,2024-03-09T10:16,6,56.34,Cash,Cancelled
c829ac4f-53ea-4ea8-81ef-4d4ea0129c40,9b9edd1e-b4f7-414c-b8b5-a3dc51fa0a8c,2025-10-01T10:16,5,139.95,Cash,Completed
84ae9e80-8e78-4b19-ac20-afd5fe09a955,23650eb4-f98d-45a3-a90b-a378f03d469d,2024-10-07T10:16,2,22.92,Cash,Completed
99a7ecce-b99d-4ae9-ab2e-e094df207613,4bb2d776-14c0-4ef6-b8ba-c580cbed72b8,2024-11-01T10:16,5,36.40,Cash,Cancelled
b9c2bb2e-9a9e-4e86-9811-10db3e09dd94,fe624323-ba72-456d-9842-ed9e0edc75df,2025-05-07T10:16,2,35.00,Card,Cancelled
c06bd3b0-90d9-43cd-99fa-c734c1eb5b5f,4e44f26d-5455-405b-8fdb-63ab8b739ecf,2025-04-13T10:16,5,44.65,Cash,Completed
fd933784-d183-4dc6-aa2a-fecdfe297922,e6cb1215-5314-4d05-bfd1-f6e5d36e89f7,2025-04-18T10:16,6,152.64,Card,Pending
50591441-9700-43bc-81a2-9bb072bbe82d,1407e9cf-22c9-4137-a2fe-cc12dc038235,2023-12-28T10:16,4,28.16,Cash,Completed
dfd3090d-65a3-4126-93bc-b512943a9a3c,209e786b-2a61-4e52-a3b2-1cc98bcbf18c,2025-03-08T10:16,5,123.45,Card,Pending
a62d62c1-a8e0-42a0-b5be-0dc426ea545d,49af098b-bf79-4643-8e49-739ea932d38b,2024-01-06T10:16,5,64.25,Online,Cancelled
cbc3eee2-1e78-4054-b0cb-3a5e99b1d136,5eb75bc0-d5fa-4209-9d42-7767f3f0585b,2024-04-29T10:16,1,26.53,Online,Completed
21d301bc-6589-4354-ad92-83960522da5f,8f7f530b-bb30-4a05-b437-744ed30af54f,2025-08-15T10:16,6,148.38,Cash,Cancelled
eb86e3b6-8fad-4245-9fee-65ae278918a8,53db1213-7316-47bb-9099-c1def0e3c96b,2024-06-01T10:16,7,146.72,Online,Cancelled
799a2a78-c3b8-4a79-a82f-6eb08d7ae6cf,caca465c-e9f2-4add-91b5-24c70595e321,2025-03-03T10:16,9,63.36,Card,Completed
99722ebf-fb1c-4a14-af86-4c366b5f1f30,90f0db1e-2b19-43f7-ba17-233c7c214eca,2024-05-18T10:16,9,87.03,Card,Pending
b601d6f1-8ee2-4835-90f8-1d1222bcd868,39cb44e2-a541-4b98-bc0b-db5f31cf8710,2024-05-02T10:16,9,84.60,Card,Cancelled
5b89bf2a-46cd-4893-9ea3-9f53a8fadd2e,5f0f3def-9ff6-4282-ad04-001c4a769966,2024-07-24T10:16,4,62.80,Cash,Completed
f89b0c7b-644e-4e79-9dae-93755ad75502,a302a1a8-c429-406f-abff-9f273aa0a4b5,2025-09-25T10:16,2,45.44,Online,Completed
348b0a00-02ae-47c4-9126-b6dafb621d5a,0a5a9fc7-e126-48f0-99aa-dea85c606f66,2025-02-11T10:16,1,27.51,Online,Cancelled
8638cd32-92b7-4dde-ae89-b92b02142508,05ccd8a5-ea5f-4353-bd1e-3022152b0685,2024-09-08T10:16,4,96.96,Card,Pending
31651f32-2d02-4d84-99be-e7df587f225f,bf0de251-90d7-423c-8b31-48df1a89964f,2025-03-09T10:16,6,170.88,Card,Cancelled
e38fa7bc-6ac5-466e-9491-3a3c62d16687,9b9edd1e-b4f7-414c-b8b5-a3dc51fa0a8c,2025-06-06T10:16,2,49.22,Online,Pending
192cf083-11fd-4ab1-8a58-a328e69b757b,5d6f84a5-a4de-442e-99b9-b8ef714b4436,2025-09-07T10:16,4,57.36,Cash,Completed
9538c61c-ec09-4cbe-9199-e876753b4a9b,68169a66-a8d4-4763-914e-7befc826445b,2024-11-11T10:16,2,20.02,Card,Completed
859ac694-909a-4e48-bbc6-819c83f7be9b,9fa382f0-8393-48db-ad30-43c953282401,2024-07-01T10:16,2,23.12,Card,Pending
b8d9016f-c94b-400a-a26c-8f06fcedc46f,caca465c-e9f2-4add-91b5-24c70595e321,2025-07-08T10:16,1,16.06,Card,Pending
90bc9748-a94c-4b0e-8f88-37ba807c0ce7,09ba4183-1b94-4f8c-bc5f-eca421a88524,2024-04-11T10:16,6,76.56,Online,Pending
4469fba0-f77c-4781-9e70-8af6782b4613,7d2df59f-386d-4aec-85a8-2443262a0cb4,2023-11-23T10:16,8,127.84,Online,Completed
7a0f2d1a-d344-4920-9461-4933d8f793db,c63bd277-c81c-40c5-8720-6ce916d653c4,2023-12-26T10:16,4,100.92,Online,Pending
eedc7ae1-b3c6-4e22-881d-6f67acd5de27,fdb5454e-2230-489e-ade4-9218ff28cbd8,2025-07-20T10:16,1,7.35,Online,Completed
d180b367-0a60-4010-b1cd-2af6a59e8f38,b6c26110-1b77-4777-8c79-c69ec19b66df,2025-11-03T10:16,2,29.58,Online,Pending
dc36e9b8-a859-4bbf-b744-7956877f6b21,c63bd277-c81c-40c5-8720-6ce916d653c4,2025-06-15T10:16,7,136.29,Cash,Cancelled
05ab982b-6fbd-4aa7-94d8-bb8ac45196ab,e85d0261-2d97-4475-a749-363ec9040a74,2023-11-25T10:16,9,138.87,Cash,Cancelled
5b3993f0-7bcd-492d-a767-5ef954008851,36b880b0-e9bd-4c0b-8f1c-32018f6c758a,2024-12-03T10:16,1,9.61,Online,Cancelled
b5344497-5d6a-4656-a250-d5ee2617f548,4739f27f-7a96-4d52-83ae-0c6fd4c8c606,2025-04-19T10:16,8,73.20,Cash,Cancelled
9995b714-c496-4ed7-8c66-ab37c2a149c8,e12c3d24-86c8-474f-b86b-370df36adbfe,2025-01-09T10:16,5,57.50,Card,Pending
97756c4e-2ca6-40f4-8a97-bb6922ee48a3,39cb44e2-a541-4b98-bc0b-db5f31cf8710,2025-06-19T10:16,1,19.54,Card,Pending
0d320fa7-326a-4a9a-888f-550bb039d3d5,d7af10ce-45c9-4fc8-8dd8-b1c5491aad5f,2025-01-18T10:16,6,150.78,Cash,Pending
fcf791a5-40b9-4851-b10f-48954cc3d0a7,000f9c8f-2fc7-4346-844d-c04f10751265,2025-07-24T10:16,2,47.36,Online,Completed
ab16ce7a-3757-4119-88da-369c536fd724,c5817fdc-a4dc-4879-b957-30cfda62016b,2025-05-30T10:16,9,199.80,Card,Pending
c2faf2d8-587a-452d-ae87-a955fa6886e9,3dcaabe3-78c9-4d88-bed5-56ca7ceea07c,2024-04-16T10:16,4,38.36,Card,Cancelled
3e04e76c-c09c-4d18-a85d-52b85a8fb0e3,e6cb1215-5314-4d05-bfd1-f6e5d36e89f7,2025-03-14T10:16,6,117.54,Online,Pending
80012e55-0c8e-4eaa-9dbc-2e870148f15b,0a5a9fc7-e126-48f0-99aa-dea85c606f66,2025-04-13T10:16,4,99.04,Card,Cancelled
cd67d825-ff45-4dc3-bf7d-5cfb282bda3d,dcfb3d05-846d-4915-99f3-ebbc7559d972,2023-12-25T10:16,9,50.76,Cash,Completed
2f396a39-c86e-4904-abda-bdf7fa23baaa,d5cfb1a3-ce2f-4aff-ab4c-50e0c5426af1,2025-10-05T10:16,3,59.43,Online,Pending
91bd2d80-5d9d-4c7c-8c0b-f504f1ed3d68,d87f31d7-79ef-4c17-856e-142e791b04da,2025-06-18T10:16,2,33.56,Online,Cancelled
02c4b369-f91a-4fd1-a86a-f216ea9e4f52,910b1d47-5c37-48b1-8bde-96c60660f1d7,2025-05-28T10:16,3,73.59,Online,Cancelled
7145c556-36a9-4de8-9d34-2cc230186599,4f6ae324-5b6d-47d6-a86d-26ec6fbe1e0e,2024-04-18T10:16,4,61.28,Online,Pending
ec08d37c-8ed1-4c62-8a6a-5686644c62f3,b95f7619-fab2-4df9-8683-1f2aeb93a660,2025-01-23T10:16,2,34.90,Cash,Completed
934eb7e7-3863-49b9-a4c5-2fcb97b5864e,3befa4dc-d961-4a3a-9410-d43d1bdaa335,2025-06-05T10:16,5,92.90,Card,Pending
23d1c3b8-bdd3-4055-ab45-56b91510152e,39cb44e2-a541-4b98-bc0b-db5f31cf8710,2025-07-19T10:16,9,235.26,Card,Pending
3a3ca3d9-4cdb-45bd-91e8-968126117f13,9fa382f0-8393-48db-ad30-43c953282401,2025-08-30T10:16,9,262.35,Cash,Pending
56c78816-3d98-469e-acf1-85449086565e,953417c6-cd52-45e9-9ca0-bb450653c934,2024-12-12T10:16,2,17.96,Card,Pending
4356e80a-e820-46a3-b05e-5ae545abfda9,103fcba5-5588-45a5-9fe0-6ac948d3860e,2024-09-09T10:16,5,136.65,Cash,Cancelled
3fdccf9d-5394-4615-9d9e-40887b932fa5,4b14a58c-f1e4-40b6-888d-a88cd7055099,2025-05-06T10:16,8,231.36,Cash,Completed
fc41d3fe-c4db-4750-952f-8b72b4ea7f7b,726d71e2-70fd-4416-8568-78619c14a73a,2023-12-22T10:16,6,113.82,Card,Completed
dfbee29e-7403-4a15-894b-bd197dcb3f11,e7991221-0de0-4ef8-aa9c-ca3b59197059,2024-02-07T10:16,6,59.70,Online,Cancelled
ceb408ca-9258-4ebe-999a-a4ddac8ca6a2,a302a1a8-c429-406f-abff-9f273aa0a4b5,2025-01-29T10:16,3,27.42,Card,Completed
f60f9b05-0ad7-4268-a049-f4fac3fde8af,6c3bf618-a715-40f9-9faa-cfc5f5beef2f,2025-10-13T10:16,2,24.26,Cash,Cancelled
75f09b8a-4772-45bf-a054-35fe26071da1,52c87fd9-fdf0-4256-b929-6153ad24a0ac,2024-08-07T10:16,3,60.03,Card,Completed
