order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
39c52363-f9d3-4f73-8917-9eab4550c3aa,8887df7e-682b-4d48-b18c-c1ddfa0aaa26,2025-07-24T10:16,4,20.56,Online,Cancelled
18a1637a-2fcf-4348-a122-1be9e4253ea6,103fcba5-5588-45a5-9fe0-6ac948d3860e,2025-10-09T10:16,3,87.57,Cash,Completed
255e7f89-f142-4c5c-b274-1fb0ea5c07c4,6aaabc79-3d35-410f-bb96-f86a3930d0ff,2024-05-12T10:16,1,27.97,Card,Cancelled
45273083-d8ca-422c-aea9-1f0bb59d201a,9fa382f0-8393-48db-ad30-43c953282401,2024-01-10T10:16,5,101.95,Cash,Cancelled
2ba099e5-132b-4534-9d9b-b081499a3fbb,8b115a34-224b-453c-be69-b53a7445b466,2023-11-23T10:16,2,46.06,Card,Cancelled
31d0c745-e83b-42ff-9df9-d09d12d8c16b,02c65c06-56ad-4670-b8e2-10ab417c7154,2023-12-09T10:16,9,211.77,Online,Cancelled
91ea6d7a-a187-4bf3-8788-261053e0bf8c,885715b6-b1eb-44ca-8460-28c0343e56f3,2024-12-11T10:16,8,202.72,Card,Completed
e9249732-c4ad-4d64-8306-1eb174d0dd06,050d9901-1cb5-413a-9c31-282028f863c1,2024-11-23T10:16,1,18.12,Card,Completed
82860699-c4c2-4ba2-8ee6-e0f5f7daa460,6e6d2c67-f7fb-4a98-8f9a-4822259b25c4,2024-10-27T10:16,6,75.36,Cash,Pending
b0c7c253-db94-4da7-af54-a51fde4485d9,058b9c75-b72f-4594-80d2-e41194ff7672,2025-01-14T10:16,3,83.55,Cash,Pending
9721eeca-d648-43eb-a43d-f7683590e528,52c87fd9-fdf0-4256-b929-6153ad24a0ac,2024-03-01T10:16,4,24.36,Card,Cancelled
d62156c5-98c2-4e24-8399-c2a16c768a11,885715b6-b1eb-44ca-8460-28c0343e56f3,2024-01-17T10:16,7,154.84,Card,Pending
b9d255cd-f64f-4877-bde0-5a90e4f105b9,824998a2-7592-4051-ab0b-d5e12743c93b,2024-09-10T10:16,7,176.68,Online,Pending
