order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
3d5c9749-69a9-4c9b-bd05-b24e4d34ab3c,6f61ca8e-51a1-48e0-abfa-88326e713e34,2024-12-11T10:16,1,7.03,Online,Cancelled
535493ec-9485-4f0f-a5db-b3d7aee1d64e,0130fcd4-a6cf-4a72-8400-7bcae1abce34,2024-07-31T10:16,9,259.11,Cash,Completed
56283061-cfea-486e-9538-927fc9966c1b,11526850-7335-463f-b740-a52a90457c3b,2024-08-11T10:16,3,17.10,Card,Completed
9b6a00b7-7d85-4bf7-836c-6b2261c3a581,4b14a58c-f1e4-40b6-888d-a88cd7055099,2024-05-02T10:16,8,126.72,Cash,Cancelled
872e0690-2e1d-446d-acac-e3715f0f1b24,67c276b0-7be6-4f3c-bf86-c342095c8112,2024-05-31T10:16,1,7.03,Online,Pending
a2301146-dc14-46b1-b560-b4bcd3ab4a06,bb6bf39c-f455-4e08-a59e-1bdaaa91d4aa,2025-08-21T10:16,4,107.12,Card,Cancelled
61a46eb8-4f38-47e8-9841-fcb42e996fc1,68169a66-a8d4-4763-914e-7befc826445b,2025-02-12T10:16,2,24.12,Card,Completed
0fdd3cbd-7cb4-43d8-808f-307fe75398cb,bb9edfa8-17f7-4f6f-8e3b-616693a298b1,2024-05-30T10:16,5,63.10,Cash,Completed
2ce6d0a3-dc54-4bda-af76-1bc857e7d515,8e1bbe6c-7b75-46dc-8ca1-0b1664cd6ae4,2023-11-30T10:16,6,111.84,Card,Pending
bfb05bbc-6665-4a63-9c73-d37c8283fdfd,63846b60-b7be-4087-ac6e-56c9bc130a20,2025-03-01T10:16,9,167.67,Cash,Pending
06d7a1fd-c587-4405-8c6c-764d2bc4d915,0a5a9fc7-e126-48f0-99aa-dea85c606f66,2024-01-27T10:16,5,66.70,Cash,Cancelled
8bf799fd-4ba6-45ad-a348-2703a16bfe3b,a5ffc907-be77-43e6-8694-4a0bf09bd3fb,2025-08-30T10:16,1,22.48,Online,Pending
dcdf276c-87ef-4eb1-a93f-cb7a0bcffb46,0a15d43b-8f6b-444a-bef2-ffbddfdbd16f,2024-10-23T10:16,1,9.83,Card,Completed
3c8ca0e8-742b-4355-8f06-6a41e0054380,964d337f-acd5-4ca2-8843-9be3f2eb60fc,2024-07-12T10:16,1,13.15,Card,Completed
92fea34e-109c-41d3-9fd8-4ad49b2bb8e0,11526850-7335-463f-b740-a52a90457c3b,2025-01-13T10:16,5,136.80,Card,Completed
370a5e5d-2b71-44a0-92c2-d1bc249fe841,6945f6f4-b8f9-4d04-90ff-e59ed705578e,2025-02-12T10:16,3,77.13,Cash,Completed
d8e6f5d5-720c-484e-baef-bd993623eb4d,ba5d9947-b043-4aca-8ee0-6b77895cf8e8,2024-08-16T10:16,8,147.44,Online,Completed
e2f3c579-1133-4fa6-8309-c90b38b35e72,4739f27f-7a96-4d52-83ae-0c6fd4c8c606,2024-10-11T10:16,4,83.44,Cash,Completed
763a4ad7-7f14-408f-8d7d-9d3929056810,f543de06-e341-4de2-95ab-ca0fd3ee51fe,2024-03-08T10:16,5,124.40,Cash,Cancelled
d124fab0-84d9-4964-ae3c-7f07544bda6b,7c991f43-c18b-4404-8826-97691b0dc00c,2024-02-02T10:16,3,51.00,Card,Completed
a1ad4d40-c6f0-4057-a5b5-6f364c81b972,11526850-7335-463f-b740-a52a90457c3b,2024-12-08T10:16,2,13.76,Cash,Completed
e7e52027-162e-4f27-90b0-a4044da63426,98b17fed-218c-4f20-8410-9f0edfc74455,2025-04-20T10:16,3,61.02,Card,Completed
a8a6369c-d7b9-4e0d-a7b2-9779c116b666,bf0de251-90d7-423c-8b31-48df1a89964f,2024-02-14T10:16,1,18.25,Online,Completed
7cda91e2-95d1-4969-ac94-6a89c002c7e7,23650eb4-f98d-45a3-a90b-a378f03d469d,2025-08-28T10:16,3,62.49,Online,Cancelled
0ba29e44-f600-421c-9c1b-4bf6ce9d7a9a,d7af10ce-45c9-4fc8-8dd8-b1c5491aad5f,2025-10-08T10:16,9,228.42,Cash,Completed
786898cb-1a85-4233-a43a-1ba0a4e26632,f0a6a958-e434-41bf-a830-dffa55a34db5,2024-10-25T10:16,2,23.34,Online,Pending
9762103a-49aa-4ec3-9c2c-7786d738b722,365c90d0-a590-4209-9401-2ce55af5ed98,2025-09-04T10:16,7,141.89,Online,Completed
5da09def-3950-4ab3-acf7-5df56861dd1a,02c65c06-56ad-4670-b8e2-10ab417c7154,2024-11-12T10:16,9,154.62,Online,Pending
67342fb7-9bb6-4724-8c28-2b6f81c06abb,726d71e2-70fd-4416-8568-78619c14a73a,2024-09-01T10:16,4,119.52,Online,Completed
420bed13-06e5-4bbb-bbc0-44f5fe4e850e,935ebde1-5945-4673-886e-1a7a12cc2d4e,2024-01-04T10:16,5,46.90,Online,Pending
c8d46e56-9f2f-42e4-82ea-e7654e5d7f28,b04ce307-2d1f-4214-b023-d8f4379041a1,2025-01-25T10:16,2,10.38,Cash,Completed
98bf5e0a-e892-4cca-a601-75329da0f683,0a5bd884-b432-4ce5-b14e-44b4aedd4c0f,2024-02-27T10:16,1,16.76,Card,Cancelled
b0c46bd7-3bbf-4af5-9b02-b902eaf57011,fdb5454e-2230-489e-ade4-9218ff28cbd8,2023-11-13T10:16,4,21.32,Cash,Completed
c2451959-d346-4d5e-88ba-449a0d51a284,60cd80b6-3967-4dae-b4df-adc7b5644971,2025-07-15T10:16,3,16.05,Online,Cancelled
3a7ec56f-7f8d-4333-b945-2bed89086c2f,4b14a58c-f1e4-40b6-888d-a88cd7055099,2025-05-02T10:16,2,50.48,Cash,Pending
7f2fb90d-10ed-4bdb-ae73-c7b1dd5e7676,89d26a00-0fde-4c03-8430-b06f6bc3f33a,2024-01-10T10:16,7,105.14,Card,Pending
